,Topic,ID,FunctionValue,Label
1919,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Porschestraße 17, Ludwigsburg",navi/Start/Address
1915,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/0c910e77-9fc8-438f-b6cd-7cf3df77c4fa', 'id': '0c910e77-9fc8-438f-b6cd-7cf3df77c4fa', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Pforzheimer Str. 150', 'name': '', 'poiId': 'ce2fa936-255d-4abf-880b-af96cc388ec7', 'city': 'Rutesheim', 'coordinates': {'latitude': 582349915.0, 'latitudeDegree': 48.812008, 'longitude': 106444696.0, 'longitudeDegree': 8.922091}}",navi/Start/Address
1913,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/d0d94524-9455-4970-a76d-2be57922822c', 'id': 'd0d94524-9455-4970-a76d-2be57922822c', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A81 1', 'name': '', 'poiId': '644df969-b6d5-49a1-a189-72834745740b', 'city': 'Dietingen', 'coordinates': {'latitude': 575122547.0, 'latitudeDegree': 48.206215, 'longitude': 102925961.0, 'longitudeDegree': 8.62715}}",navi/Start/Address
1911,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/78db53e6-8652-492a-8f8e-fd105bb8b903', 'id': '78db53e6-8652-492a-8f8e-fd105bb8b903', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A81 1', 'name': '', 'poiId': '644df969-b6d5-49a1-a189-72834745740b', 'city': 'Dietingen', 'coordinates': {'latitude': 575122547.0, 'latitudeDegree': 48.206215, 'longitude': 102925961.0, 'longitudeDegree': 8.62715}}",navi/Start/Address
1910,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_PETROLSTATION'], 'uri': 'rudi:/navi$/locations/f8af5cdc-4401-4652-86e3-e56cba873bb3', 'state': 'Baden-Württemberg', 'id': 'f8af5cdc-4401-4652-86e3-e56cba873bb3', 'countryAbbreviation': 'D', 'street': 'Vaihinger Straße', 'stateAbbreviation': 'BW', 'name': '', 'poiId': '9016347780002', 'city': 'Eberdingen', 'coordinates': {'latitude': 583340275.0, 'latitudeDegree': 48.895016, 'longitude': 106655244.0, 'longitudeDegree': 8.93973}}",navi/Start/Address
1908,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_PETROLSTATION'], 'uri': 'rudi:/navi$/locations/8f3ae2f4-baa7-4564-8f01-d00b52d43155', 'state': 'Baden-Württemberg', 'id': '8f3ae2f4-baa7-4564-8f01-d00b52d43155', 'countryAbbreviation': 'D', 'iconUri': 'http://127.0.0.1:7780/navi/poiicon?id=poi%3A%2F8727494779%3Fwidth%3D0%26height%3D0%26category_id%3D73%26fuel_type%3D3', 'street': 'Vaihinger Straße', 'stateAbbreviation': 'BW', 'name': '', 'poiId': '9016347780002', 'city': 'Eberdingen', 'coordinates': {'latitude': 583340275.0, 'latitudeDegree': 48.895016, 'longitude': 106655244.0, 'longitudeDegree': 8.93973}}",navi/Start/Address
1907,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/81b330c3-1ce4-4566-9788-b05e35c3b8d3', 'id': '81b330c3-1ce4-4566-9788-b05e35c3b8d3', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Opelstraße 1', 'name': '', 'poiId': 'be05f40d-d5c7-4c88-8525-0ee0c120312a', 'city': 'Konstanz', 'coordinates': {'latitude': 568793807.0, 'latitudeDegree': 47.675747, 'longitude': 109197293.0, 'longitudeDegree': 9.15281}}",navi/Start/Address
1904,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Konstanz</span>"",""zipCode"":""78462"",""country"":""Deutschland}}",navi/Start/Address
1900,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Berneggstrasse 2, Sankt Gallen",navi/Start/Address
2038,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Blumenstr"",""housenumber"":""8"",""city"":""Stuttgart"",""zipCode"":""70182"",""poiName"":""Comfortcharge Stuttgart CC 70 0001 (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Comfortcharge Stuttgart CC 70 0001 (22kW) (AC Laden)}}",navi/Start/Address
1894,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""<span class=\""text-highlight\"">St&#8205;</span>. <span class=\""text-highlight\"">Gallen</span>"",""countryAbbreviation"":""CH"",""street"":""<span class=\""text-highlight\"">Holz&#8205;</span>strasse"",""housenumber"":""<span class=\""text-highlight\"">15</span>"",""city"":""Sankt <span class=\""text-highlight\"">Gallen</span>"",""zipCode"":""9010"",""country"":""Schweiz}}",navi/Start/Address
1877,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Flughafenstraße"",""housenumber"":""116"",""city"":""Stuttgart"",""zipCode"":""70629"",""poiName"":""Kurz <span class=\""text-highlight\"">Aviation</span> Service - <span class=\""text-highlight\"">Business</span> <span class=\""text-highlight\"">Aviation</span> Centre Stuttgart GmbH"",""country"":""Deutschland}}",navi/Start/Address
1875,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""L1188"",""city"":""<span class=\""text-highlight\"">Sindel&#8205;</span>fingen"",""zipCode"":""71067"",""poiName"":""EnBW A8 Raststätte <span class=\""text-highlight\"">Sindel&#8205;</span>finger Wald Süd 1 (43kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Ladestationen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Ladestationen</span>"",""poiNameCategory"":""EnBW A8 Raststätte <span class=\""text-highlight\"">Sindel&#8205;</span>finger Wald Süd 1 (43kW) (<span class=\""text-highlight\"">Ladestationen</span>)}}",navi/Start/Address
9,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Mahlberg-Ost 4"",""city"":""Mahlberg"",""zipCode"":""77972"",""poiName"":""<span class=\""text-highlight\"">ION&#8205;</span>ITY A5 Mahlberg Ost (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">ION&#8205;</span>ITY A5 Mahlberg Ost (350kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
1872,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/086f19fd-aba1-4271-b033-7e03b5414837', 'state': 'Baden-Württemberg', 'id': '086f19fd-aba1-4271-b033-7e03b5414837', 'countryAbbreviation': 'D', 'street': 'Flughafenstraße', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 580919702.0, 'latitudeDegree': 48.692127, 'longitude': 109944948.0, 'longitudeDegree': 9.21547}}",navi/Start/Address
1863,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Flughafen Stuttgart"",""city"":""Leinfelden-Echterdingen"",""zipCode"":""70629"",""poiName"":""Stuttgart-<span class=\""text-highlight\"">&#8205;Gen&#8205;</span>eral <span class=\""text-highlight\"">Avia&#8205;</span>tion Terminal (GAT)"",""country"":""Deutschland"",""poiCategoryName"":""Flughafen"",""poiCategory"":""Flughafen"",""poiNameCategory"":""Stuttgart-<span class=\""text-highlight\"">&#8205;Gen&#8205;</span>eral <span class=\""text-highlight\"">Avia&#8205;</span>tion Terminal (GAT) (Flughafen)}}",navi/Start/Address
1847,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Porschestraße</span>"",""housenumber"":""<span class=\""text-highlight\"">17</span>"",""city"":""<span class=\""text-highlight\"">Ludwigs&#8205;</span>burg"",""zipCode"":""71634"",""cityPart"":""<span class=\""text-highlight\"">Ludwigs&#8205;</span>burg-Nord"",""country"":""Deutschland}}",navi/Start/Address
1794,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Lorenzstraße 9, Stuttgart",navi/Start/Address
1792,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/235eb842-32d9-4258-8bf5-cfdc46dd4e57', 'state': 'Baden-Württemberg', 'id': '235eb842-32d9-4258-8bf5-cfdc46dd4e57', 'countryAbbreviation': 'D', 'street': 'Ostseestraße', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 582675182.0, 'latitudeDegree': 48.839268, 'longitude': 109221188.0, 'longitudeDegree': 9.15481}}",navi/Start/Address
1772,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/bbb33240-faa6-4821-aa1e-0865c23f14f0', 'id': 'bbb33240-faa6-4821-aa1e-0865c23f14f0', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
1766,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/8a83e895-1368-4ea7-8b96-b8a3557229a6', 'id': '8a83e895-1368-4ea7-8b96-b8a3557229a6', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}",navi/Start/Address
1759,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ab841272-2b4a-4932-8768-31027854cf93', 'id': 'ab841272-2b4a-4932-8768-31027854cf93', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}",navi/Start/Address
1751,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/296b4140-6030-4bc4-8038-0ab6a5dd7169', 'id': '296b4140-6030-4bc4-8038-0ab6a5dd7169', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}",navi/Start/Address
1880,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Flughafenstraße 116, Stuttgart",navi/Start/Address
1750,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cdebf2c7-5c4b-4a17-ac9f-e013ecfea129', 'id': 'cdebf2c7-5c4b-4a17-ac9f-e013ecfea129', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}",navi/Start/Address
2053,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ffeeaa50-bbc5-4f97-8111-256f5bc9ba92', 'id': 'ffeeaa50-bbc5-4f97-8111-256f5bc9ba92', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}",navi/Start/Address
2109,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/5a8e079f-e2db-4e23-825d-0d58b39409c9', 'id': '5a8e079f-e2db-4e23-825d-0d58b39409c9', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}",navi/Start/Address
7,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Mecklenburg-Vorpommern"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Rom</span>"",""zipCode"":""19372"",""country"":""Deutschland}}",navi/Start/Address
5,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Barat 25, Višnjan",navi/Start/Address
2386,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Stuttg&#8205;</span>art"",""zipCode"":""70178"",""country"":""Deutschland}}",navi/Start/Address
2366,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/d0db013d-2cac-4df8-a50e-e815c9357e07', 'id': 'd0db013d-2cac-4df8-a50e-e815c9357e07', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
2348,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Vorarlberg"",""countryAbbreviation"":""A"",""street"":""<span class=\""text-highlight\"">Lech</span>"",""city"":""<span class=\""text-highlight\"">Lech</span> <span class=\""text-highlight\"">am</span> <span class=\""text-highlight\"">Arl&#8205;</span>berg"",""zipCode"":""6764"",""country"":""Österreich}}",navi/Start/Address
2346,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/3a057fd4-1277-4582-9189-086678752b1f', 'id': '3a057fd4-1277-4582-9189-086678752b1f', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}",navi/Start/Address
2326,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Lautenbachhof 1, Bad Teinach-Zavelstein",navi/Start/Address
2321,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Lautenbachhof</span>"",""housenumber"":""1"",""city"":""Bad Teinach-Zavelstein"",""zipCode"":""75385"",""poiName"":""<span class=\""text-highlight\"">Lautenbachhof</span>"",""country"":""Deutschland"",""poiCategoryName"":""Hotel"",""poiCategory"":""Hotel"",""poiNameCategory"":""<span class=\""text-highlight\"">Lautenbachhof</span> (Hotel)}}",navi/Start/Address
2312,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/c8414255-1e37-4fbb-bf93-1856469f30da', 'id': 'c8414255-1e37-4fbb-bf93-1856469f30da', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
1207,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/03d29e36-9344-49d3-8267-753ad6b57548', 'state': 'Baden-Württemberg', 'id': '03d29e36-9344-49d3-8267-753ad6b57548', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
2288,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/636d5f24-aea8-43ad-8ae8-300a46e0ff42', 'id': '636d5f24-aea8-43ad-8ae8-300a46e0ff42', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}",navi/Start/Address
2284,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/b4ece3bc-79d8-490a-a207-b79e0cdface9', 'id': 'b4ece3bc-79d8-490a-a207-b79e0cdface9', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Leitschäcker 1a', 'name': '', 'poiId': '735d3237-76a9-4cec-baf2-f71a70dd60d7', 'city': 'Illertissen', 'coordinates': {'latitude': 575276677.0, 'latitudeDegree': 48.219135, 'longitude': 120828934.0, 'longitudeDegree': 10.12776}}",navi/Start/Address
2087,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/63b9a123-821f-42d1-8df1-b9f7c1e4c4c9', 'id': '63b9a123-821f-42d1-8df1-b9f7c1e4c4c9', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
2279,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/f46fcd3c-fef1-4147-b8a3-867941bfd0ea', 'id': 'f46fcd3c-fef1-4147-b8a3-867941bfd0ea', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Nellinger Straße 24', 'name': '', 'poiId': '35cac4b6-4523-417f-96ab-74e415d1ed6e', 'city': 'Merklingen', 'coordinates': {'latitude': 578821540.0, 'latitudeDegree': 48.516262, 'longitude': 116434026.0, 'longitudeDegree': 9.75938}}",navi/Start/Address
2225,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Vorarlberg"",""countryAbbreviation"":""A"",""city"":""<span class=\""text-highlight\"">Warth</span>"",""zipCode"":""6767"",""country"":""Österreich}}",navi/Start/Address
2221,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Klause 3, Reutte",navi/Start/Address
2220,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Garmisch&#8205;</span>-Partenkirchen"",""zipCode"":""82467"",""country"":""Deutschland}}",navi/Start/Address
2215,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Tirol"",""countryAbbreviation"":""A"",""city"":""<span class=\""text-highlight\"">Ehrwald</span>"",""zipCode"":""6632"",""country"":""Österreich}}",navi/Start/Address
2214,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Appenzell-Ausserrhoden"",""countryAbbreviation"":""CH"",""city"":""<span class=\""text-highlight\"">Reute</span>"",""zipCode"":""9411"",""country"":""Schweiz}}",navi/Start/Address
2210,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Johann-Althaus-Straße 3, Sonthofen",navi/Start/Address
2202,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/d4c74ea6-f3a9-4c9c-b1bf-175415ff9071', 'id': 'd4c74ea6-f3a9-4c9c-b1bf-175415ff9071', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}",navi/Start/Address
2190,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ba165a3b-373a-49c5-8950-689920a30b91', 'id': 'ba165a3b-373a-49c5-8950-689920a30b91', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}",navi/Start/Address
2158,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/787e584d-90b1-4bc3-82fb-6cea3184c52e', 'id': '787e584d-90b1-4bc3-82fb-6cea3184c52e', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Pforzheimer Str. 150', 'name': '', 'poiId': 'ce2fa936-255d-4abf-880b-af96cc388ec7', 'city': 'Rutesheim', 'coordinates': {'latitude': 582349915.0, 'latitudeDegree': 48.812008, 'longitude': 106444696.0, 'longitudeDegree': 8.922091}}",navi/Start/Address
2154,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/a112247c-def7-41b6-ad9c-a207f26cc6cd', 'id': 'a112247c-def7-41b6-ad9c-a207f26cc6cd', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
2141,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ba49d5c9-27fd-4949-a87c-559ca96a60ae', 'id': 'ba49d5c9-27fd-4949-a87c-559ca96a60ae', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Nellinger Straße 24', 'name': '', 'poiId': '35cac4b6-4523-417f-96ab-74e415d1ed6e', 'city': 'Merklingen', 'coordinates': {'latitude': 578821540.0, 'latitudeDegree': 48.516262, 'longitude': 116434026.0, 'longitudeDegree': 9.75938}}",navi/Start/Address
2122,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Arabellastraße"",""housenumber"":""6"",""city"":""<span class=\""text-highlight\"">Mün&#8205;</span>chen"",""zipCode"":""81925"",""cityPart"":""Bogenhausen"",""poiName"":""The <span class=\""text-highlight\"">WESTIN</span> Grand Munich"",""country"":""Deutschland"",""poiCategoryName"":""Hotel"",""poiCategory"":""Hotel"",""poiNameCategory"":""The <span class=\""text-highlight\"">WESTIN</span> Grand Munich (Hotel)}}",navi/Start/Address
2250,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/3fc2931f-a97c-4944-b935-b6c1a37530d7', 'id': '3fc2931f-a97c-4944-b935-b6c1a37530d7', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
345,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Niedersachsen"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Hannover</span>"",""zipCode"":""30159"",""country"":""Deutschland}}",navi/Start/Address
1731,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cae46bbc-6be6-4785-8e3f-d4fcc66ce4f4', 'id': 'cae46bbc-6be6-4785-8e3f-d4fcc66ce4f4', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}",navi/Start/Address
1721,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Geschwister-Scholl-Straße 3, Stuttgart",navi/Start/Address
1051,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Faistenoy 10, Oberstdorf",navi/Start/Address
1041,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Sonthofen</span>"",""zipCode"":""87527"",""country"":""Deutschland}}",navi/Start/Address
