;label;id;fnvalue
168;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cfd41856-d7ee-4f92-957e-9bd7ed51cb82', 'id': 'cfd41856-d7ee-4f92-957e-9bd7ed51cb82', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
169;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Sonthofen</span>"",""zipCode"":""87527"",""country"":""Deutschland}}"
170;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Heinkelstraße"",""housenumber"":""1"",""city"":""<span class=\""text-highlight\"">Ludw&#8205</span>igsburg"""",""""zipCode"""":""""71634"""",""""cityPart"""":""""<span class=\""""text-highlight\"""">Ludw&#8205</span>igsburg-Nord"""",""""poiName"""":""""<span class=\""""text-highlight\"""">Breuni&#8205</span>ngerland <span class=\""""text-highlight\"""">Ludw&#8205</span>igsburg"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""Einkaufszentrum"""",""""poiCategory"""":""""Einkaufszentrum"""",""""poiNameCategory"""":""""<span class=\""""text-highlight\"""">Breuni&#8205</span>ngerland <span class=\""""text-highlight\"""">Ludw&#8205</span>igsburg (Einkaufszentrum)}}"""
171;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Stuttgart</span>"",""zipCode"":""70178"",""country"":""Deutschland}}"
174;navi/Start/Address';/navi/onDestinationSelect';{'poiType': [], 'uri': 'rudi:/navi$/locations/db10bdd6-4e3d-46d3-8723-c93c6f8b5bea', 'state': 'Bayern', 'id': 'db10bdd6-4e3d-46d3-8723-c93c6f8b5bea', 'providerId': 'Google', 'countryAbbreviation': 'D', 'name': '', 'city': 'Ofterschwang', 'coordinates': {'latitude': 566644565.0, 'latitudeDegree': 47.495598, 'longitude': 122116447.0, 'longitudeDegree': 10.235682}}
175;navi/Start/Address';/navi/onDestinationSelect';Heinkelstraße 1, Ludwigsburg
176;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""D"",""street"":""Heinkelstraße"",""housenumber"":""1"",""city"":""Ludwigsburg"",""zipCode"":""71634"",""poiName"":""EnBW Heinkelstraße Breuningerland (300kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""EnBW Heinkelstraße Breuningerland (300kW) (HPC Laden)}}"
177;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/1912fed4-a2c6-4c2a-ac8b-cb79341c4610', 'id': '1912fed4-a2c6-4c2a-ac8b-cb79341c4610', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Seligweiler 1', 'name': '', 'poiId': '6b9b6f3e-a3c9-40ed-b01a-33c553652234', 'city': 'Ulm', 'coordinates': {'latitude': 578112310.0, 'latitudeDegree': 48.456814, 'longitude': 119658365.0, 'longitudeDegree': 10.02964}}
178;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/fe248ffe-a91f-4866-8620-55362320bdb0', 'id': 'fe248ffe-a91f-4866-8620-55362320bdb0', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Leitschäcker 1a', 'name': '', 'poiId': '735d3237-76a9-4cec-baf2-f71a70dd60d7', 'city': 'Illertissen', 'coordinates': {'latitude': 575276677.0, 'latitudeDegree': 48.219135, 'longitude': 120828934.0, 'longitudeDegree': 10.12776}}
179;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/5897681e-03b0-4d2d-b1f4-edd1b0b25d06', 'id': '5897681e-03b0-4d2d-b1f4-edd1b0b25d06', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
180;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Asperg</span>"",""zipCode"":""71679"",""country"":""Deutschland}}"
181;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Kief&#8205</span>ernweg"""",""""housenumber"""":""""<span class=\""""text-highlight\"""">19</span>"""",""""city"""":""""<span class=\""""text-highlight\"""">Altusried</span>"""",""""zipCode"""":""""87452"""",""""country"""":""""Deutschland}}"""
182;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/1e596a9e-576f-4900-a942-73e3f2ca79cb', 'id': '1e596a9e-576f-4900-a942-73e3f2ca79cb', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
183;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Hessen"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Im</span> <span class=\""text-highlight\"">Prüfling</span>"",""housenumber"":""<span class=\""text-highlight\"">5</span>"",""city"":""<span class=\""text-highlight\"">Frankfurt</span> am Main"",""zipCode"":""60385"",""cityPart"":""Bornheim"",""country"":""Deutschland}}"
184;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/a6608a28-64ea-4272-acab-662bda194789', 'id': 'a6608a28-64ea-4272-acab-662bda194789', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
185;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/9a494cd3-8e87-47d6-86b3-f0c96108424b', 'id': '9a494cd3-8e87-47d6-86b3-f0c96108424b', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
186;navi/Start/Address';/navi/onDestinationSelect';Bahnhofstraße 3, Fischen i. Allgäu
187;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cd4ccd67-c611-4776-a168-2e46749941f2', 'id': 'cd4ccd67-c611-4776-a168-2e46749941f2', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}
188;navi/Start/Address';/navi/onDestinationSelect';"{""street"":""A 8 16"",""city"":""Holzkirchen"",""zipCode"":""83607"",""poiName"":""IONITY Rastanlage Holzkirchen Süd (350kW)"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""IONITY Rastanlage Holzkirchen Süd (350kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}"
189;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/4f66938e-705b-4329-b7ec-89cd9f6168c6', 'id': '4f66938e-705b-4329-b7ec-89cd9f6168c6', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
190;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/bfcc3a7e-996c-4e97-b84c-65539559c6a1', 'id': 'bfcc3a7e-996c-4e97-b84c-65539559c6a1', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
191;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Flughafen</span>"",""city"":""Leinfelden-Echterdingen"",""zipCode"":""70629"",""poiName"":""<span class=\""text-highlight\"">Stuttgart&#8205</span>-Terminal 1"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""<span class=\""""text-highlight\"""">Flughafen</span>"""",""""poiCategory"""":""""<span class=\""""text-highlight\"""">Flughafen</span>"""",""""poiNameCategory"""":""""<span class=\""""text-highlight\"""">Stuttgart&#8205</span>-Terminal 1 (<span class=\""""text-highlight\"""">Flughafen</span>)}}"""
193;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/a92cc3b6-0e08-42fa-a3d4-5a2c837c03fb', 'id': 'a92cc3b6-0e08-42fa-a3d4-5a2c837c03fb', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
194;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Stuttgarter Straße"",""housenumber"":""2"",""city"":""<span class=\""text-highlight\"">Ludwigsburg</span>"",""zipCode"":""71638"",""poiName"":""Eneco Wilhelmstraße 1 9 <span class=\""text-highlight\"">Ludwigsburg</span> (22kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Porsche</span> AC-Ladestation"",""poiCategory"":""<span class=\""text-highlight\"">Porsche</span> AC-Ladestation"",""poiNameCategory"":""Eneco Wilhelmstraße 1 9 <span class=\""text-highlight\"">Ludwigsburg</span> (22kW) (<span class=\""text-highlight\"">Porsche</span> AC-Ladestation)}}"
195;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Porsche&#8205</span>straße"""",""""city"""":""""<span class=\""""text-highlight\"""">Ludwigsburg</span>"""",""""zipCode"""":""""71634"""",""""cityPart"""":""""<span class=\""""text-highlight\"""">Ludwigsburg&#8205</span>-Nord"""",""""country"""":""""Deutschland}}"""
196;navi/Start/Address';/navi/onDestinationSelect';Geschwister-Scholl-Straße 3, Stuttgart
197;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/8d85fd13-5de3-48d9-8dee-8a8e2cddadea', 'id': '8d85fd13-5de3-48d9-8dee-8a8e2cddadea', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}
198;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cae46bbc-6be6-4785-8e3f-d4fcc66ce4f4', 'id': 'cae46bbc-6be6-4785-8e3f-d4fcc66ce4f4', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}
199;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cdebf2c7-5c4b-4a17-ac9f-e013ecfea129', 'id': 'cdebf2c7-5c4b-4a17-ac9f-e013ecfea129', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}
200;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/296b4140-6030-4bc4-8038-0ab6a5dd7169', 'id': '296b4140-6030-4bc4-8038-0ab6a5dd7169', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}
201;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ab841272-2b4a-4932-8768-31027854cf93', 'id': 'ab841272-2b4a-4932-8768-31027854cf93', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}
202;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/8a83e895-1368-4ea7-8b96-b8a3557229a6', 'id': '8a83e895-1368-4ea7-8b96-b8a3557229a6', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}
203;navi/Start/Address';/navi/onDestinationSelect';{'poiType': [], 'uri': 'rudi:/navi$/locations/086f19fd-aba1-4271-b033-7e03b5414837', 'state': 'Baden-Württemberg', 'id': '086f19fd-aba1-4271-b033-7e03b5414837', 'countryAbbreviation': 'D', 'street': 'Flughafenstraße', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 580919702.0, 'latitudeDegree': 48.692127, 'longitude': 109944948.0, 'longitudeDegree': 9.21547}}
204;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""L1188"",""city"":""<span class=\""text-highlight\"">Sindel&#8205</span>fingen"""",""""zipCode"""":""""71067"""",""""poiName"""":""""EnBW A8 Raststätte <span class=\""""text-highlight\"""">Sindel&#8205</span>finger Wald Süd 1 (43kW)"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""<span class=\""""text-highlight\"""">Ladestationen</span>"""",""""poiCategory"""":""""<span class=\""""text-highlight\"""">Ladestationen</span>"""",""""poiNameCategory"""":""""EnBW A8 Raststätte <span class=\""""text-highlight\"""">Sindel&#8205</span>finger Wald Süd 1 (43kW) (<span class=\""""text-highlight\"""">Ladestationen</span>)}}"""
205;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Flughafenstraße"",""housenumber"":""116"",""city"":""Stuttgart"",""zipCode"":""70629"",""poiName"":""Kurz <span class=\""text-highlight\"">Aviation</span> Service - <span class=\""text-highlight\"">Business</span> <span class=\""text-highlight\"">Aviation</span> Centre Stuttgart GmbH"",""country"":""Deutschland}}"
206;navi/Start/Address';/navi/onDestinationSelect';Flughafenstraße 116, Stuttgart
207;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""<span class=\""text-highlight\"">St&#8205</span>. <span class=\""""text-highlight\"""">Gallen</span>"""",""""countryAbbreviation"""":""""CH"""",""""street"""":""""<span class=\""""text-highlight\"""">Holz&#8205</span>strasse"""",""""housenumber"""":""""<span class=\""""text-highlight\"""">15</span>"""",""""city"""":""""Sankt <span class=\""""text-highlight\"""">Gallen</span>"""",""""zipCode"""":""""9010"""",""""country"""":""""Schweiz}}"""
208;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Konstanz</span>"",""zipCode"":""78462"",""country"":""Deutschland}}"
209;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/81b330c3-1ce4-4566-9788-b05e35c3b8d3', 'id': '81b330c3-1ce4-4566-9788-b05e35c3b8d3', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Opelstraße 1', 'name': '', 'poiId': 'be05f40d-d5c7-4c88-8525-0ee0c120312a', 'city': 'Konstanz', 'coordinates': {'latitude': 568793807.0, 'latitudeDegree': 47.675747, 'longitude': 109197293.0, 'longitudeDegree': 9.15281}}
210;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_PETROLSTATION'], 'uri': 'rudi:/navi$/locations/8f3ae2f4-baa7-4564-8f01-d00b52d43155', 'state': 'Baden-Württemberg', 'id': '8f3ae2f4-baa7-4564-8f01-d00b52d43155', 'countryAbbreviation': 'D', 'iconUri': 'http://127.0.0.1:7780/navi/poiicon?id=poi%3A%2F8727494779%3Fwidth%3D0%26height%3D0%26category_id%3D73%26fuel_type%3D3', 'street': 'Vaihinger Straße', 'stateAbbreviation': 'BW', 'name': '', 'poiId': '9016347780002', 'city': 'Eberdingen', 'coordinates': {'latitude': 583340275.0, 'latitudeDegree': 48.895016, 'longitude': 106655244.0, 'longitudeDegree': 8.93973}}
211;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_PETROLSTATION'], 'uri': 'rudi:/navi$/locations/f8af5cdc-4401-4652-86e3-e56cba873bb3', 'state': 'Baden-Württemberg', 'id': 'f8af5cdc-4401-4652-86e3-e56cba873bb3', 'countryAbbreviation': 'D', 'street': 'Vaihinger Straße', 'stateAbbreviation': 'BW', 'name': '', 'poiId': '9016347780002', 'city': 'Eberdingen', 'coordinates': {'latitude': 583340275.0, 'latitudeDegree': 48.895016, 'longitude': 106655244.0, 'longitudeDegree': 8.93973}}
212;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/78db53e6-8652-492a-8f8e-fd105bb8b903', 'id': '78db53e6-8652-492a-8f8e-fd105bb8b903', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A81 1', 'name': '', 'poiId': '644df969-b6d5-49a1-a189-72834745740b', 'city': 'Dietingen', 'coordinates': {'latitude': 575122547.0, 'latitudeDegree': 48.206215, 'longitude': 102925961.0, 'longitudeDegree': 8.62715}}
213;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/d0d94524-9455-4970-a76d-2be57922822c', 'id': 'd0d94524-9455-4970-a76d-2be57922822c', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A81 1', 'name': '', 'poiId': '644df969-b6d5-49a1-a189-72834745740b', 'city': 'Dietingen', 'coordinates': {'latitude': 575122547.0, 'latitudeDegree': 48.206215, 'longitude': 102925961.0, 'longitudeDegree': 8.62715}}
214;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/0c910e77-9fc8-438f-b6cd-7cf3df77c4fa', 'id': '0c910e77-9fc8-438f-b6cd-7cf3df77c4fa', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Pforzheimer Str. 150', 'name': '', 'poiId': 'ce2fa936-255d-4abf-880b-af96cc388ec7', 'city': 'Rutesheim', 'coordinates': {'latitude': 582349915.0, 'latitudeDegree': 48.812008, 'longitude': 106444696.0, 'longitudeDegree': 8.922091}}
215;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/214da8e1-a7c4-4496-80ef-17764a0d9c4a', 'id': '214da8e1-a7c4-4496-80ef-17764a0d9c4a', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
216;navi/Start/Address';/navi/onDestinationSelect';Vaihinger Straße 3/1, Eberdingen
217;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/84c3bd5b-c21c-4799-a780-75aa2ee18ae2', 'id': '84c3bd5b-c21c-4799-a780-75aa2ee18ae2', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Pforzheimer Str. 150', 'name': '', 'poiId': 'ce2fa936-255d-4abf-880b-af96cc388ec7', 'city': 'Rutesheim', 'coordinates': {'latitude': 582349915.0, 'latitudeDegree': 48.812008, 'longitude': 106444696.0, 'longitudeDegree': 8.922091}}
218;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""D"",""street"":""Blumenstr"",""housenumber"":""8"",""city"":""Stuttgart"",""zipCode"":""70182"",""poiName"":""Comfortcharge Stuttgart CC 70 0001 (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Comfortcharge Stuttgart CC 70 0001 (22kW) (AC Laden)}}"
219;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ffeeaa50-bbc5-4f97-8111-256f5bc9ba92', 'id': 'ffeeaa50-bbc5-4f97-8111-256f5bc9ba92', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}
220;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/63b9a123-821f-42d1-8df1-b9f7c1e4c4c9', 'id': '63b9a123-821f-42d1-8df1-b9f7c1e4c4c9', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
221;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/5a8e079f-e2db-4e23-825d-0d58b39409c9', 'id': '5a8e079f-e2db-4e23-825d-0d58b39409c9', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}
222;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Arabellastraße"",""housenumber"":""6"",""city"":""<span class=\""text-highlight\"">Mün&#8205</span>chen"""",""""zipCode"""":""""81925"""",""""cityPart"""":""""Bogenhausen"""",""""poiName"""":""""The <span class=\""""text-highlight\"""">WESTIN</span> Grand Munich"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""Hotel"""",""""poiCategory"""":""""Hotel"""",""""poiNameCategory"""":""""The <span class=\""""text-highlight\"""">WESTIN</span> Grand Munich (Hotel)}}"""
223;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ba49d5c9-27fd-4949-a87c-559ca96a60ae', 'id': 'ba49d5c9-27fd-4949-a87c-559ca96a60ae', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Nellinger Straße 24', 'name': '', 'poiId': '35cac4b6-4523-417f-96ab-74e415d1ed6e', 'city': 'Merklingen', 'coordinates': {'latitude': 578821540.0, 'latitudeDegree': 48.516262, 'longitude': 116434026.0, 'longitudeDegree': 9.75938}}
224;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/a112247c-def7-41b6-ad9c-a207f26cc6cd', 'id': 'a112247c-def7-41b6-ad9c-a207f26cc6cd', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
